,date,hour,user_id,province,hometown
22019,2021-12-11,16:00,535,Nakhon Pathom,Bangkok
22021,2021-12-12,13:00,535,Bangkok,Bangkok
22023,2021-12-12,21:00,535,Nakhon Pathom,Bangkok
22022,2021-12-13,07:00,535,Bangkok,Bangkok
22024,2021-01-02,09:00,536,Phrae,Phrae
22025,2021-01-02,18:00,536,Lampang,Phrae
22028,2021-08-20,21:00,536,Bangkok,Phrae
22026,2021-08-21,04:00,536,Samut Sakhon,Phrae
22027,2021-08-21,05:00,536,Phrae,Phrae
22031,2021-03-29,10:00,537,Bangkok,Bangkok
22030,2021-03-29,20:00,537,Pathum Thani,Bangkok
22035,2021-03-30,05:00,537,Nonthaburi,Bangkok
22032,2021-03-30,09:00,537,Pathum Thani,Bangkok
22034,2021-03-30,14:00,537,Phra Nakhon Si Ayutthaya,Bangkok
22037,2021-03-30,18:00,537,Saraburi,Bangkok
22033,2021-03-30,20:00,537,Lop Buri,Bangkok
22036,2021-03-31,06:00,537,Phra Nakhon Si Ayutthaya,Bangkok
22029,2021-03-31,14:00,537,Bangkok,Bangkok
22042,2021-04-01,19:00,537,Bangkok,Bangkok
22040,2021-04-02,03:00,537,Pathum Thani,Bangkok
22038,2021-04-02,13:00,537,Phra Nakhon Si Ayutthaya,Bangkok
22041,2021-04-02,15:00,537,Ang Thong,Bangkok
22039,2021-04-02,17:00,537,Bangkok,Bangkok
22045,2021-09-26,21:00,537,Bangkok,Bangkok
22044,2021-09-26,22:00,537,Nakhon Pathom,Bangkok
22043,2021-09-27,06:00,537,Bangkok,Bangkok
22049,2021-11-29,11:00,537,Bangkok,Bangkok
22048,2021-11-29,20:00,537,Samut Sakhon,Bangkok
22046,2021-11-29,22:00,537,Nakhon Pathom,Bangkok
22047,2021-11-30,06:00,537,Bangkok,Bangkok
22050,2021-12-20,21:00,537,Bangkok,Bangkok
22053,2021-12-21,02:00,537,Nonthaburi,Bangkok
22051,2021-12-21,06:00,537,Pathum Thani,Bangkok
22052,2021-12-21,09:00,537,Phra Nakhon Si Ayutthaya,Bangkok
22054,2021-12-21,12:00,537,Bangkok,Bangkok
22055,2021-12-29,14:00,537,Bangkok,Bangkok
22056,2021-12-29,18:00,537,Samut Sakhon,Bangkok
22058,2021-12-30,10:00,537,Bangkok,Bangkok
22057,2021-12-30,20:00,537,Samut Prakan,Bangkok
22061,2021-12-31,09:00,537,Bangkok,Bangkok
22060,2021-12-31,10:00,537,Nonthaburi,Bangkok
22059,2021-12-31,17:00,537,Bangkok,Bangkok
22097,2021-12-31,19:00,537,Bangkok,Bangkok
22094,2021-12-31,21:00,537,Nakhon Pathom,Bangkok
22108,2021-12-31,21:00,537,Bangkok,Bangkok
22098,2022-01-01,01:00,537,Kanchanaburi,Bangkok
22109,2022-01-01,07:00,537,Samut Sakhon,Bangkok
22110,2022-01-01,08:00,537,Samut Songkhram,Bangkok
22095,2022-01-01,09:00,537,Nakhon Pathom,Bangkok
22096,2022-01-01,12:00,537,Bangkok,Bangkok
22067,2022-01-01,21:00,537,Nakhon Pathom,Bangkok
22068,2022-01-02,03:00,537,Ratchaburi,Bangkok
22065,2022-01-02,07:00,537,Samut Sakhon,Bangkok
22066,2022-01-02,12:00,537,Ratchaburi,Bangkok
22062,2022-01-02,18:00,537,Phetchaburi,Bangkok
22100,2022-01-02,19:00,537,Bangkok,Bangkok
22063,2022-01-03,03:00,537,Ratchaburi,Bangkok
22064,2022-01-03,04:00,537,Samut Sakhon,Bangkok
22099,2022-01-03,04:00,537,Nonthaburi,Bangkok
22093,2022-01-03,09:00,537,Bangkok,Bangkok
22102,2022-01-03,13:00,537,Bangkok,Bangkok
22092,2022-01-03,14:00,537,Nakhon Pathom,Bangkok
22101,2022-01-03,22:00,537,Pathum Thani,Bangkok
22103,2022-01-04,09:00,537,Bangkok,Bangkok
22071,2022-01-04,11:00,537,Bangkok,Bangkok
22073,2022-01-04,12:00,537,Nakhon Pathom,Bangkok
22072,2022-01-04,17:00,537,Samut Sakhon,Bangkok
22104,2022-01-04,19:00,537,Bangkok,Bangkok
22069,2022-01-04,23:00,537,Samut Songkhram,Bangkok
22106,2022-01-05,00:00,537,Nonthaburi,Bangkok
22105,2022-01-05,03:00,537,Pathum Thani,Bangkok
22070,2022-01-05,07:00,537,Bangkok,Bangkok
22080,2022-01-05,09:00,537,Bangkok,Bangkok
22107,2022-01-05,12:00,537,Bangkok,Bangkok
22081,2022-01-05,13:00,537,Samut Prakan,Bangkok
22079,2022-01-05,19:00,537,Chachoengsao,Bangkok
22077,2022-01-05,20:00,537,Samut Prakan,Bangkok
22075,2022-01-05,22:00,537,Bangkok,Bangkok
22082,2022-01-06,07:00,537,Nonthaburi,Bangkok
22078,2022-01-06,12:00,537,Pathum Thani,Bangkok
22074,2022-01-06,14:00,537,Bangkok,Bangkok
22076,2022-01-06,20:00,537,Nonthaburi,Bangkok
22084,2022-01-07,09:00,537,Samut Prakan,Bangkok
22083,2022-01-07,19:00,537,Bangkok,Bangkok
22087,2022-01-08,17:00,537,Bangkok,Bangkok
22086,2022-01-09,00:00,537,Samut Sakhon,Bangkok
22085,2022-01-09,09:00,537,Bangkok,Bangkok
22090,2022-01-10,14:00,537,Bangkok,Bangkok
22091,2022-01-10,22:00,537,Nakhon Pathom,Bangkok
22088,2022-01-11,06:00,537,Samut Prakan,Bangkok
22089,2022-01-11,13:00,537,Bangkok,Bangkok
22111,2021-01-06,21:00,538,Bangkok,Bangkok
22113,2021-01-07,00:00,538,Samut Prakan,Bangkok
22112,2021-01-07,04:00,538,Bangkok,Bangkok
22115,2021-09-12,15:00,538,Bangkok,Bangkok
22116,2021-09-12,23:00,538,Samut Sakhon,Bangkok
22114,2021-09-13,06:00,538,Bangkok,Bangkok
22118,2021-11-08,13:00,538,Bangkok,Bangkok
22119,2021-11-08,18:00,538,Nonthaburi,Bangkok
22120,2021-11-09,04:00,538,Bangkok,Bangkok
22117,2021-11-09,05:00,538,Samut Prakan,Bangkok
22121,2021-12-22,12:00,538,Bangkok,Bangkok
22122,2021-12-22,18:00,538,Nonthaburi,Bangkok
22124,2021-12-23,11:00,538,Bangkok,Bangkok
22123,2021-12-23,18:00,538,Samut Prakan,Bangkok
22127,2021-12-24,21:00,538,Bangkok,Bangkok
22128,2021-12-25,07:00,538,Nakhon Pathom,Bangkok
22126,2021-12-25,14:00,538,Suphan Buri,Bangkok
22125,2021-12-25,20:00,538,Bangkok,Bangkok
22129,2021-12-26,20:00,538,Bangkok,Bangkok
22132,2021-12-26,23:00,538,Samut Prakan,Bangkok
22133,2021-12-27,00:00,538,Bangkok,Bangkok
22130,2021-12-27,04:00,538,Nonthaburi,Bangkok
22131,2021-12-27,13:00,538,Bangkok,Bangkok
22135,2021-12-28,21:00,538,Bangkok,Bangkok
22134,2021-12-28,22:00,538,Pathum Thani,Bangkok
22140,2021-07-21,15:00,539,Prachin Buri,Prachin Buri
22136,2021-07-22,00:00,539,Chachoengsao,Prachin Buri
22139,2021-07-22,07:00,539,Bangkok,Prachin Buri
22138,2021-07-22,17:00,539,Samut Sakhon,Prachin Buri
22137,2021-07-22,19:00,539,Prachin Buri,Prachin Buri
22141,2021-01-02,08:00,540,Nonthaburi,Nonthaburi
22143,2021-01-02,10:00,540,Pathum Thani,Nonthaburi
22142,2021-01-02,14:00,540,Nonthaburi,Nonthaburi
22146,2021-08-18,11:00,540,Nonthaburi,Nonthaburi
22145,2021-08-18,17:00,540,Pathum Thani,Nonthaburi
22144,2021-08-18,20:00,540,Nonthaburi,Nonthaburi
22147,2021-11-04,19:00,540,Nonthaburi,Nonthaburi
22149,2021-11-04,21:00,540,Phra Nakhon Si Ayutthaya,Nonthaburi
22148,2021-11-05,08:00,540,Nonthaburi,Nonthaburi
22150,2021-12-22,13:00,540,Nonthaburi,Nonthaburi
22151,2021-12-22,16:00,540,Nakhon Pathom,Nonthaburi
22152,2021-12-23,00:00,540,Samut Sakhon,Nonthaburi
22155,2021-12-26,18:00,540,Nonthaburi,Nonthaburi
22153,2021-12-27,04:00,540,Bangkok,Nonthaburi
22154,2021-12-27,12:00,540,Nonthaburi,Nonthaburi
22157,2021-12-28,14:00,540,Nonthaburi,Nonthaburi
22156,2021-12-28,15:00,540,Phra Nakhon Si Ayutthaya,Nonthaburi
22162,2021-12-29,21:00,540,Nonthaburi,Nonthaburi
22158,2021-12-30,02:00,540,Pathum Thani,Nonthaburi
22159,2021-12-30,11:00,540,Bangkok,Nonthaburi
22161,2021-12-30,17:00,540,Pathum Thani,Nonthaburi
22160,2021-12-30,20:00,540,Nonthaburi,Nonthaburi
22164,2021-12-31,03:00,540,Bangkok,Nonthaburi
22163,2021-12-31,07:00,540,Samut Sakhon,Nonthaburi
22173,2021-12-31,12:00,540,Nonthaburi,Nonthaburi
22175,2021-12-31,13:00,540,Nakhon Pathom,Nonthaburi
22166,2021-12-31,14:00,540,Nonthaburi,Nonthaburi
22174,2021-12-31,17:00,540,Nonthaburi,Nonthaburi
22165,2021-12-31,18:00,540,Pathum Thani,Nonthaburi
22169,2021-12-31,19:00,540,Saraburi,Nonthaburi
22167,2022-01-01,00:00,540,Pathum Thani,Nonthaburi
22170,2022-01-01,02:00,540,Bangkok,Nonthaburi
22168,2022-01-01,11:00,540,Pathum Thani,Nonthaburi
22172,2022-01-02,13:00,540,Nonthaburi,Nonthaburi
22171,2022-01-02,21:00,540,Pathum Thani,Nonthaburi
22178,2021-03-14,16:00,541,Bangkok,Sukhothai
22177,2021-03-14,22:00,541,Samut Prakan,Sukhothai
22176,2021-03-15,07:00,541,Sukhothai,Sukhothai
22179,2021-03-16,16:00,541,Rayong,Sukhothai
22181,2021-03-16,19:00,541,Chon Buri,Sukhothai
22180,2021-03-17,06:00,541,Sukhothai,Sukhothai
22182,2021-10-25,08:00,541,Sukhothai,Sukhothai
22184,2021-10-25,10:00,541,Lampang,Sukhothai
22183,2021-10-25,12:00,541,Sukhothai,Sukhothai
22185,2021-11-12,09:00,541,Sukhothai,Sukhothai
22188,2021-11-12,15:00,541,Phitsanulok,Sukhothai
22190,2021-11-12,18:00,541,Phichit,Sukhothai
22186,2021-11-13,04:00,541,Phitsanulok,Sukhothai
22189,2021-11-13,12:00,541,Phichit,Sukhothai
22187,2021-11-13,20:00,541,Nakhon Sawan,Sukhothai
22191,2021-11-14,02:00,541,Chai Nat,Sukhothai
22194,2021-11-15,13:00,541,Sukhothai,Sukhothai
22192,2021-11-15,20:00,541,Phrae,Sukhothai
22193,2021-11-16,06:00,541,Sukhothai,Sukhothai
22195,2021-12-11,17:00,541,Sukhothai,Sukhothai
22196,2021-12-11,21:00,541,Lampang,Sukhothai
22197,2021-12-22,13:00,541,Sukhothai,Sukhothai
22199,2021-12-22,20:00,541,Lampang,Sukhothai
22198,2021-12-23,04:00,541,Chiang Rai,Sukhothai
22201,2021-12-29,13:00,541,Nakhon Pathom,Sukhothai
22202,2021-12-29,19:00,541,Bangkok,Sukhothai
22200,2021-12-30,07:00,541,Sukhothai,Sukhothai
22210,2021-12-31,15:00,541,Bangkok,Sukhothai
22207,2022-01-01,01:00,541,Nakhon Pathom,Sukhothai
22209,2022-01-01,03:00,541,Samut Sakhon,Sukhothai
22203,2022-01-01,06:00,541,Nakhon Pathom,Sukhothai
22204,2022-01-01,08:00,541,Ratchaburi,Sukhothai
22206,2022-01-01,09:00,541,Kanchanaburi,Sukhothai
22205,2022-01-01,19:00,541,Suphan Buri,Sukhothai
22228,2022-01-01,20:00,541,Sukhothai,Sukhothai
22220,2022-01-01,21:00,541,Phitsanulok,Sukhothai
22208,2022-01-02,06:00,541,Sukhothai,Sukhothai
22226,2022-01-02,07:00,541,Phichit,Sukhothai
22219,2022-01-02,12:00,541,Phitsanulok,Sukhothai
22224,2022-01-02,13:00,541,Sukhothai,Sukhothai
22227,2022-01-02,15:00,541,Phrae,Sukhothai
22223,2022-01-03,00:00,541,Phayao,Sukhothai
22222,2022-01-03,01:00,541,Phrae,Sukhothai
22218,2022-01-03,03:00,541,Phayao,Sukhothai
22214,2022-01-03,13:00,541,Sukhothai,Sukhothai
22225,2022-01-03,13:00,541,Lampang,Sukhothai
22221,2022-01-03,15:00,541,Sukhothai,Sukhothai
22213,2022-01-03,22:00,541,Phrae,Sukhothai
22211,2022-01-04,07:00,541,Sukhothai,Sukhothai
22229,2022-01-04,13:00,541,Sukhothai,Sukhothai
22212,2022-01-04,14:00,541,Lampang,Sukhothai
22217,2022-01-04,15:00,541,Sukhothai,Sukhothai
22234,2022-01-04,16:00,541,Sukhothai,Sukhothai
22230,2022-01-04,19:00,541,Lampang,Sukhothai
22215,2022-01-04,21:00,541,Lampang,Sukhothai
22233,2022-01-04,22:00,541,Phitsanulok,Sukhothai
22216,2022-01-05,07:00,541,Sukhothai,Sukhothai
22231,2022-01-05,08:00,541,Sukhothai,Sukhothai
22232,2022-01-05,08:00,541,Sukhothai,Sukhothai
22239,2021-04-05,21:00,542,Chon Buri,Bangkok
22235,2021-04-06,06:00,542,Rayong,Bangkok
22238,2021-04-06,09:00,542,Chon Buri,Bangkok
22237,2021-04-06,13:00,542,Chanthaburi,Bangkok
22240,2021-04-06,16:00,542,Rayong,Bangkok
22236,2021-04-07,01:00,542,Chon Buri,Bangkok
22241,2021-10-01,15:00,542,Bangkok,Bangkok
22243,2021-10-01,22:00,542,Samut Prakan,Bangkok
22242,2021-10-02,07:00,542,Bangkok,Bangkok
22244,2021-12-13,21:00,542,Bangkok,Bangkok
22246,2021-12-14,05:00,542,Samut Prakan,Bangkok
22245,2021-12-14,07:00,542,Bangkok,Bangkok
22247,2021-12-23,10:00,542,Nakhon Pathom,Bangkok
22248,2021-12-23,12:00,542,Bangkok,Bangkok
22254,2021-12-24,10:00,542,Bangkok,Bangkok
22251,2021-12-24,12:00,542,Nonthaburi,Bangkok
22253,2021-12-24,14:00,542,Nakhon Pathom,Bangkok
22250,2021-12-24,22:00,542,Ratchaburi,Bangkok
22252,2021-12-25,06:00,542,Samut Sakhon,Bangkok
22249,2021-12-25,12:00,542,Bangkok,Bangkok
22256,2021-12-29,19:00,542,Bangkok,Bangkok
22255,2021-12-29,20:00,542,Nakhon Pathom,Bangkok
22257,2021-12-30,01:00,542,Ratchaburi,Bangkok
22264,2021-12-31,15:00,542,Bangkok,Bangkok
22259,2021-12-31,20:00,542,Bangkok,Bangkok
22258,2021-12-31,22:00,542,Samut Sakhon,Bangkok
22265,2021-12-31,23:00,542,Samut Sakhon,Bangkok
22260,2022-01-01,06:00,542,Bangkok,Bangkok
22263,2022-01-01,07:00,542,Bangkok,Bangkok
22261,2022-01-01,08:00,542,Bangkok,Bangkok
22262,2022-01-01,11:00,542,Samut Prakan,Bangkok
22282,2022-01-01,12:00,542,Bangkok,Bangkok
22284,2022-01-01,17:00,542,Nonthaburi,Bangkok
22283,2022-01-01,19:00,542,Bangkok,Bangkok
22269,2022-01-02,10:00,542,Bangkok,Bangkok
22270,2022-01-02,13:00,542,Samut Sakhon,Bangkok
22272,2022-01-02,13:00,542,Bangkok,Bangkok
22266,2022-01-02,14:00,542,Bangkok,Bangkok
22278,2022-01-02,17:00,542,Bangkok,Bangkok
22271,2022-01-02,20:00,542,Samut Sakhon,Bangkok
22273,2022-01-02,22:00,542,Pathum Thani,Bangkok
22279,2022-01-02,22:00,542,Nonthaburi,Bangkok
22281,2022-01-02,23:00,542,Nakhon Pathom,Bangkok
22276,2022-01-03,03:00,542,Saraburi,Bangkok
22274,2022-01-03,04:00,542,Lop Buri,Bangkok
22268,2022-01-03,06:00,542,Ratchaburi,Bangkok
22267,2022-01-03,07:00,542,Samut Sakhon,Bangkok
22277,2022-01-03,07:00,542,Nakhon Sawan,Bangkok
22280,2022-01-03,07:00,542,Bangkok,Bangkok
22275,2022-01-03,13:00,542,Bangkok,Bangkok
22285,2021-05-11,10:00,543,Nakhon Pathom,Bangkok
22286,2021-05-11,17:00,543,Bangkok,Bangkok
22289,2021-10-10,08:00,543,Bangkok,Bangkok
22287,2021-10-10,16:00,543,Samut Sakhon,Bangkok
22288,2021-10-11,01:00,543,Bangkok,Bangkok
22291,2021-12-23,16:00,543,Bangkok,Bangkok
22290,2021-12-23,21:00,543,Nakhon Pathom,Bangkok
22294,2021-12-24,05:00,543,Bangkok,Bangkok
22293,2021-12-24,10:00,543,Nakhon Pathom,Bangkok
22292,2021-12-24,20:00,543,Bangkok,Bangkok
22295,2021-12-29,19:00,543,Bangkok,Bangkok
22296,2021-12-30,04:00,543,Nonthaburi,Bangkok
22301,2021-12-30,08:00,543,Phra Nakhon Si Ayutthaya,Bangkok
22297,2021-12-30,18:00,543,Nonthaburi,Bangkok
22304,2021-12-30,19:00,543,Nakhon Pathom,Bangkok
22303,2021-12-30,22:00,543,Samut Prakan,Bangkok
22302,2021-12-31,02:00,543,Chachoengsao,Bangkok
22298,2021-12-31,08:00,543,Prachin Buri,Bangkok
22300,2021-12-31,12:00,543,Chachoengsao,Bangkok
22308,2021-12-31,12:00,543,Chon Buri,Bangkok
22310,2021-12-31,13:00,543,Chanthaburi,Bangkok
22323,2021-12-31,13:00,543,Samut Sakhon,Bangkok
22328,2021-12-31,14:00,543,Samut Songkhram,Bangkok
22325,2021-12-31,15:00,543,Ratchaburi,Bangkok
22309,2021-12-31,17:00,543,Bangkok,Bangkok
22299,2021-12-31,19:00,543,Bangkok,Bangkok
22305,2021-12-31,19:00,543,Bangkok,Bangkok
22307,2021-12-31,23:00,543,Samut Sakhon,Bangkok
22324,2021-12-31,23:00,543,Samut Sakhon,Bangkok
22322,2022-01-01,00:00,543,Bangkok,Bangkok
22306,2022-01-01,09:00,543,Samut Songkhram,Bangkok
22326,2022-01-01,10:00,543,Nonthaburi,Bangkok
22327,2022-01-01,11:00,543,Bangkok,Bangkok
22312,2022-01-01,15:00,543,Bangkok,Bangkok
22313,2022-01-01,19:00,543,Nakhon Pathom,Bangkok
22311,2022-01-02,01:00,543,Samut Prakan,Bangkok
22315,2022-01-02,13:00,543,Bangkok,Bangkok
22314,2022-01-02,23:00,543,Pathum Thani,Bangkok
22317,2022-01-03,05:00,543,Saraburi,Bangkok
22319,2022-01-03,11:00,543,Nonthaburi,Bangkok
22316,2022-01-03,12:00,543,Lop Buri,Bangkok
22318,2022-01-03,13:00,543,Pathum Thani,Bangkok
22320,2022-01-04,19:00,543,Bangkok,Bangkok
22321,2022-01-05,04:00,543,Pathum Thani,Bangkok
22332,2021-09-05,17:00,544,Bangkok,Bangkok
22335,2021-09-06,00:00,544,Nakhon Pathom,Bangkok
22331,2021-09-06,06:00,544,Suphan Buri,Bangkok
22329,2021-09-06,11:00,544,Chai Nat,Bangkok
22334,2021-09-06,15:00,544,Nakhon Sawan,Bangkok
22330,2021-09-07,01:00,544,Chai Nat,Bangkok
22333,2021-09-07,04:00,544,Sing Buri,Bangkok
22338,2021-10-14,15:00,544,Bangkok,Bangkok
22337,2021-10-15,00:00,544,Pathum Thani,Bangkok
22339,2021-10-15,06:00,544,Nonthaburi,Bangkok
22336,2021-10-15,07:00,544,Bangkok,Bangkok
22341,2021-12-09,13:00,544,Bangkok,Bangkok
22340,2021-12-09,21:00,544,Samut Prakan,Bangkok
22342,2021-12-22,10:00,544,Bangkok,Bangkok
22345,2021-12-22,14:00,544,Samut Sakhon,Bangkok
22344,2021-12-22,16:00,544,Nakhon Pathom,Bangkok
22343,2021-12-22,23:00,544,Samut Sakhon,Bangkok
22346,2021-12-23,08:00,544,Bangkok,Bangkok
22349,2021-12-30,21:00,544,Bangkok,Bangkok
22347,2021-12-31,06:00,544,Samut Sakhon,Bangkok
22366,2021-12-31,08:00,544,Bangkok,Bangkok
22376,2021-12-31,09:00,544,Bangkok,Bangkok
22391,2021-12-31,09:00,544,Bangkok,Bangkok
22348,2021-12-31,13:00,544,Bangkok,Bangkok
22367,2021-12-31,14:00,544,Pathum Thani,Bangkok
22372,2021-12-31,16:00,544,Pathum Thani,Bangkok
22390,2021-12-31,17:00,544,Samut Sakhon,Bangkok
22351,2021-12-31,20:00,544,Bangkok,Bangkok
22368,2021-12-31,20:00,544,Bangkok,Bangkok
22375,2021-12-31,23:00,544,Nonthaburi,Bangkok
22350,2022-01-01,02:00,544,Samut Prakan,Bangkok
22373,2022-01-01,03:00,544,Pathum Thani,Bangkok
22377,2022-01-01,07:00,544,Nonthaburi,Bangkok
22352,2022-01-01,08:00,544,Bangkok,Bangkok
22386,2022-01-01,08:00,544,Bangkok,Bangkok
22398,2022-01-01,09:00,544,Bangkok,Bangkok
22389,2022-01-01,11:00,544,Nonthaburi,Bangkok
22388,2022-01-01,12:00,544,Pathum Thani,Bangkok
22365,2022-01-01,13:00,544,Bangkok,Bangkok
22374,2022-01-01,14:00,544,Nakhon Pathom,Bangkok
22402,2022-01-01,15:00,544,Nonthaburi,Bangkok
22363,2022-01-01,16:00,544,Nonthaburi,Bangkok
22400,2022-01-01,16:00,544,Nakhon Pathom,Bangkok
22396,2022-01-01,18:00,544,Bangkok,Bangkok
22397,2022-01-01,19:00,544,Suphan Buri,Bangkok
22371,2022-01-01,20:00,544,Bangkok,Bangkok
22364,2022-01-01,22:00,544,Bangkok,Bangkok
22369,2022-01-01,22:00,544,Pathum Thani,Bangkok
22387,2022-01-01,22:00,544,Bangkok,Bangkok
22399,2022-01-01,23:00,544,Nakhon Pathom,Bangkok
22378,2022-01-02,00:00,544,Bangkok,Bangkok
22395,2022-01-02,00:00,544,Nakhon Pathom,Bangkok
22403,2022-01-02,00:00,544,Samut Prakan,Bangkok
22393,2022-01-02,06:00,544,Suphan Buri,Bangkok
22370,2022-01-02,08:00,544,Bangkok,Bangkok
22401,2022-01-02,09:00,544,Bangkok,Bangkok
22354,2022-01-02,12:00,544,Bangkok,Bangkok
22392,2022-01-02,13:00,544,Nakhon Pathom,Bangkok
22394,2022-01-02,18:00,544,Bangkok,Bangkok
22355,2022-01-02,19:00,544,Samut Prakan,Bangkok
22353,2022-01-03,08:00,544,Bangkok,Bangkok
22382,2022-01-03,12:00,544,Bangkok,Bangkok
22380,2022-01-03,22:00,544,Samut Sakhon,Bangkok
22381,2022-01-04,01:00,544,Ratchaburi,Bangkok
22379,2022-01-04,03:00,544,Bangkok,Bangkok
22383,2022-01-04,19:00,544,Bangkok,Bangkok
22357,2022-01-04,21:00,544,Bangkok,Bangkok
22385,2022-01-05,00:00,544,Samut Prakan,Bangkok
22384,2022-01-05,03:00,544,Bangkok,Bangkok
22356,2022-01-05,05:00,544,Samut Sakhon,Bangkok
22362,2022-01-06,20:00,544,Bangkok,Bangkok
22359,2022-01-06,22:00,544,Pathum Thani,Bangkok
22360,2022-01-07,08:00,544,Bangkok,Bangkok
22361,2022-01-07,16:00,544,Nakhon Pathom,Bangkok
22358,2022-01-07,19:00,544,Bangkok,Bangkok
22405,2021-11-05,18:00,545,Bangkok,Bangkok
22404,2021-11-06,04:00,545,Samut Prakan,Bangkok
22406,2021-12-23,10:00,545,Bangkok,Bangkok
22408,2021-12-23,17:00,545,Samut Prakan,Bangkok
22410,2021-12-24,00:00,545,Chachoengsao,Bangkok
22409,2021-12-24,03:00,545,Bangkok,Bangkok
22411,2021-12-24,09:00,545,Nakhon Pathom,Bangkok
22407,2021-12-24,13:00,545,Kanchanaburi,Bangkok
22414,2021-12-25,20:00,545,Bangkok,Bangkok
22412,2021-12-25,22:00,545,Nakhon Pathom,Bangkok
22416,2021-12-26,03:00,545,Ratchaburi,Bangkok
22417,2021-12-26,11:00,545,Kanchanaburi,Bangkok
22413,2021-12-26,18:00,545,Suphan Buri,Bangkok
22415,2021-12-26,23:00,545,Phra Nakhon Si Ayutthaya,Bangkok
22420,2021-12-27,14:00,545,Bangkok,Bangkok
22421,2021-12-28,00:00,545,Samut Sakhon,Bangkok
22419,2021-12-28,04:00,545,Nakhon Pathom,Bangkok
22418,2021-12-28,10:00,545,Bangkok,Bangkok
22422,2021-12-29,19:00,545,Bangkok,Bangkok
22424,2021-12-30,03:00,545,Pathum Thani,Bangkok
22425,2021-12-30,12:00,545,Phra Nakhon Si Ayutthaya,Bangkok
22426,2021-12-30,14:00,545,Pathum Thani,Bangkok
22435,2021-12-30,16:00,545,Bangkok,Bangkok
22423,2021-12-30,19:00,545,Bangkok,Bangkok
22430,2021-12-30,22:00,545,Samut Sakhon,Bangkok
22428,2021-12-31,07:00,545,Nakhon Pathom,Bangkok
22431,2021-12-31,17:00,545,Kanchanaburi,Bangkok
22439,2021-12-31,22:00,545,Suphan Buri,Bangkok
22434,2022-01-01,05:00,545,Kanchanaburi,Bangkok
22440,2022-01-01,10:00,545,Ratchaburi,Bangkok
22429,2022-01-01,16:00,545,Phetchaburi,Bangkok
22432,2022-01-01,18:00,545,Ratchaburi,Bangkok
22437,2022-01-01,22:00,545,Phetchaburi,Bangkok
22436,2022-01-02,02:00,545,Samut Songkhram,Bangkok
22497,2022-01-02,08:00,545,Bangkok,Bangkok
22438,2022-01-02,10:00,545,Phetchaburi,Bangkok
22496,2022-01-02,12:00,545,Nakhon Pathom,Bangkok
22433,2022-01-02,16:00,545,Samut Songkhram,Bangkok
22498,2022-01-02,16:00,545,Bangkok,Bangkok
22427,2022-01-02,18:00,545,Bangkok,Bangkok
22445,2022-01-03,15:00,545,Bangkok,Bangkok
22442,2022-01-04,01:00,545,Samut Sakhon,Bangkok
22441,2022-01-04,05:00,545,Samut Songkhram,Bangkok
22444,2022-01-04,12:00,545,Ratchaburi,Bangkok
22443,2022-01-04,18:00,545,Kanchanaburi,Bangkok
22447,2022-01-04,22:00,545,Suphan Buri,Bangkok
22446,2022-01-05,08:00,545,Bangkok,Bangkok
22449,2022-01-06,17:00,545,Bangkok,Bangkok
22450,2022-01-06,20:00,545,Samut Sakhon,Bangkok
22448,2022-01-07,07:00,545,Bangkok,Bangkok
22452,2022-01-08,20:00,545,Bangkok,Bangkok
22454,2022-01-09,05:00,545,Pathum Thani,Bangkok
22492,2022-01-09,10:00,545,Bangkok,Bangkok
22457,2022-01-09,12:00,545,Saraburi,Bangkok
22470,2022-01-09,16:00,545,Bangkok,Bangkok
22471,2022-01-09,17:00,545,Samut Sakhon,Bangkok
22451,2022-01-09,18:00,545,Pathum Thani,Bangkok
22469,2022-01-09,18:00,545,Bangkok,Bangkok
22453,2022-01-09,19:00,545,Nonthaburi,Bangkok
22493,2022-01-09,20:00,545,Nonthaburi,Bangkok
22459,2022-01-10,01:00,545,Pathum Thani,Bangkok
22458,2022-01-10,06:00,545,Bangkok,Bangkok
22455,2022-01-10,11:00,545,Nonthaburi,Bangkok
22476,2022-01-10,13:00,545,Samut Prakan,Bangkok
22494,2022-01-10,15:00,545,Bangkok,Bangkok
22478,2022-01-10,16:00,545,Bangkok,Bangkok
22495,2022-01-10,18:00,545,Nakhon Pathom,Bangkok
22456,2022-01-10,21:00,545,Bangkok,Bangkok
22472,2022-01-10,23:00,545,Nakhon Pathom,Bangkok
22486,2022-01-11,09:00,545,Samut Prakan,Bangkok
22474,2022-01-11,10:00,545,Pathum Thani,Bangkok
22465,2022-01-11,11:00,545,Bangkok,Bangkok
22477,2022-01-11,18:00,545,Bangkok,Bangkok
22462,2022-01-11,21:00,545,Samut Prakan,Bangkok
22467,2022-01-11,22:00,545,Pathum Thani,Bangkok
22475,2022-01-12,03:00,545,Pathum Thani,Bangkok
22468,2022-01-12,04:00,545,Bangkok,Bangkok
22485,2022-01-12,04:00,545,Bangkok,Bangkok
22463,2022-01-12,07:00,545,Pathum Thani,Bangkok
22461,2022-01-12,10:00,545,Phra Nakhon Si Ayutthaya,Bangkok
22482,2022-01-12,10:00,545,Samut Sakhon,Bangkok
22473,2022-01-12,16:00,545,Bangkok,Bangkok
22460,2022-01-12,19:00,545,Saraburi,Bangkok
22481,2022-01-12,20:00,545,Pathum Thani,Bangkok
